97070787,1665482040991135,1,1,97070787,M,1349969046734623723,1000000023045277,10217,S,314745,15
97070788,1665482040991137,1,1,97070788,M,1349969046734705045,1000000023087928,10217,S,314990,2
97070789,1665482040991138,1,1,97070789,M,1349969046734708646,1000000023082259,10217,B,314505,32
97070790,1665482040991139,1,1,97070790,X,1349969046734711176,1000000023100513,10217,B,314670,1
97070791,1665482040991141,1,1,97070791,M,1349969046734713212,1000000023087929,10217,S,314990,2
97070792,1665482040991142,1,1,97070792,M,1349969046734718335,1000000023100488,10217,S,314925,7
97070793,1665482040991143,1,1,97070793,M,1349969046734802189,1000000023082260,10217,S,314920,32
97070794,1665482040991145,1,1,97070794,M,1349969046734809148,1000000022864138,10217,S,315395,31
97070795,1665482040991146,1,1,97070795,N,1349969046734879779,1000000023100776,10217,B,314640,1
97070796,1665482040991148,1,1,97070796,M,1349969046734882376,1000000023100488,10217,S,314915,7
97070797,1665482040991149,1,1,97070797,M,1349969046734895862,1000000023087930,10217,S,314915,1
97070798,1665482040991152,1,1,97070798,M,1349969046734955698,1000000023082260,10217,S,314910,32
97070799,1665482040991153,1,1,97070799,M,1349969046735029150,1000000023100488,10217,S,314905,7
97070800,1665482040991158,1,1,97070800,M,1349969046735098659,1000000023082260,10217,S,314900,32
97070801,1665482040991161,1,1,97070801,M,1349969046735172878,1000000023087930,10217,S,314895,1
97070802,1665482040991162,1,1,97070802,M,1349969046735242508,1000000023082260,10217,S,314890,32
97070803,1665482040991163,1,1,97070803,N,1349969046735944680,1000000023100777,317,S,721205,625
97070804,1665482040991164,1,1,97070804,X,1349969046738172586,1000000023100629,317,S,721455,500
97070805,1665482040991166,1,1,97070805,M,1349969046739984018,1000000023098776,21174,S,123120,1
97070806,1665482040991167,1,1,97070806,M,1349969046739984018,1000000023098776,21174,S,123120,9
